STN Code,Sampling Date,Sampling Month,Sampling Time,Name Of Monitoring Location,Inlet/Outlet,Latitude,Longitude,Type Water Body,Name Of WaterBody,River Basin,Sub Basin,District,State Name,Monitoring Agency,Frequency of Monitoring,Major Polluting Sources,Location Details,Use Based Class,Visible Effluent Discharge,Weather,ApproxDepth,Human Activities,Floating Matter,Colour,Odour,Flow (m3/sec),Temperature,Dissolved O2 (mg/L),pH,Conductivity (&micro;mho/cm),BOD (mg/L),NitrateN (mg/L),NitriteN (mg/L),Fecal Coliform  (MPN/100ml),Total Coliform  (MPN/100ml),Fecal Streptococci (MPN/100ml),Carbonate (CO3-) (mg/L),Bicarbonate (HCO3-) (mg/L),Sulphate Endosulfan (&micro;g/L),Polynuclear Aromatic Hydrocarbons (PAH),Polychlorinated Biphenyls (PCB) (&micro;g/L),Trihalomethanes (THM) (&micro;g/L),Chlorophyll (mg/m3),Total Plankton Count (count/L),Productivity ,E.Coli (MPN/100ml),Saprobity Index,Diversity Index,PR Ratio,Turbidity (mg/L),Phenolphthalein Alkalinity (mg/L),Total Alkalinity (mg/L),Chlorides (mg/L),COD (mg/L),Total Kjeldahl Nitrogen (mg/L),Ammonical-N (mg/L),Total Hardness (mg/L),Ca as CaCo3 (mg/L),Mg as CaCo3 (mg/L),Sulphate (mg/L),Sodium (mg/L),Total Dissolved Solids (mg/L),Total Fixed Solids (mg/L),Total Suspended Solids (mg/L),Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),Sodium Percentage,SAR,Any Other (General Parameters),Alpha HCH (&micro;g/L),Beta HCH (&micro;g/L),Gamma HCH (Lindane) (&micro;g/L),Delta-HCH (&micro;g/L),"o,p'- DDE (&micro;g/L)","p,p'- DDE (&micro;g/L)","o,p'- DDD (&micro;g/L)","p,p'- DDD (&micro;g/L)","o,p' DDT (&micro;g/L)","p,p' - DDT (&micro;g/L)",Alpha Endosulphan (&micro;g/L),Beta Endosulphan (&micro;g/L),Aldrin (&micro;g/L),Dieldrin (&micro;g/L),"2,4-D (&micro;g/L)",Chloropyriphos (&micro;g/L),Corbamate (&micro;g/L),MethylParathion  (&micro;g/L),Anilophos (&micro;g/L),Isoprofuron (&micro;g/L),Alachlor (&micro;g/L),Atrazine (&micro;g/L),Monochorotophos  (&micro;g/L),Ethion (&micro;g/L),Phorate (&micro;g/L),Butachlor (&micro;g/L),Chlorandane (&micro;g/L),Heptachlor (&micro;g/L),Hexachlorobenzene (&micro;g/L),Phosphamidon (&micro;g/L),Malathian (&micro;g/L),Ortho Phosphate (mg/L),Arsenic (mg/L),Cadmium (mg/L),Copper (mg/L),Lead (mg/L),Chromium Total (mg/L),Nickel (mg/L),Zinc (mg/L),Mercury (mg/L),Iron (mg/L),Aluminium (mg/L),Silver (mg/L),Cobalt (mg/L),Manganese (mg/L),Molybdenum (mg/L),Selenium (mg/L),Cyanide (mg/L),Any Other (Metals),Naphthalene (&micro;g/L),Acenaphthylene (&micro;g/L),Acenaphthene (&micro;g/L),Fluorene (&micro;g/L),Phenanthrene (&micro;g/L),Anthracene (&micro;g/L),Fluoranthene (&micro;g/L),Pyrene (&micro;g/L),Benzo(a)Anthracene (&micro;g/L),Chrysene (&micro;g/L),Benzo(b)Fluoranthene (&micro;g/L),Benzo(k)Fluoranthene (&micro;g/L),Benzo(a)Pyrene (&micro;g/L),"Benzo(g,h,i)Perylene (&micro;g/L)","Dibenzo(a,h)Anthracene (&micro;g/L)","Indeno(1,2,3-Cd)Pyrene (&micro;g/L)",Sampling Status,Reason,Last Updated Date
2159,03-07-2024,Jul,15:00,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,7.2,8.5,830,3.4,1.15,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,8,176,151.95,8,2.8,0.57,214,90,124,138.65,45.02,716,642,23,0.39,0.68,3.96,0.44,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,29-08-2024 12:34
2160,03-07-2024,Jul,13:00,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,5.4,8.5,820,4,1.18,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,8,160,151.95,12,2.24,0.52,216,86,130,124.55,44.13,694,623,17,0.29,0.69,3.98,0.44,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,29-08-2024 12:44
1312,05-08-2024,Aug,14:55,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,28,6.1,8.4,838,4,1.9,NA,1.8(BDL),1.8(BDL),1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.93,8,172,101.97,16,3.36,0.9,226,82,144,160.1,58.03,568,512,16,0.4,0.86,6.02,0.97,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-09-2024 17:05
2158,05-08-2024,Aug,14:30,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,6.4,8.4,832,4.4,1.81,NA,1.8(BDL),70,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,8,162,103.97,20,4.48,0.88,216,90,126,125.6,55.04,564,508,20,0.26,0.59,5.38,0.92,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-09-2024 17:29
2159,05-08-2024,Aug,15:30,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,6.4,8.4,836,4.6,1.37,NA,1.8(BDL),170,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69,8,152,105.97,24,2.24,0.57,210,84,126,132.3,54.48,548,494,31,0.31,0.72,5.18,0.98,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-09-2024 17:40
2160,05-08-2024,Aug,12:10,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,6.3,8.4,820,4.6,1.96,NA,2,14,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52,6,178,98.97,20,3.36,0.99,218,82,136,86.85,52.18,521,469,16,0.34,0.86,5.02,0.97,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,25-09-2024 17:50
2160,03-09-2024,Sep,12:10,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,6.9,8.4,606,4.2,2.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,6,118,66.98,24,3.36,0.99,172,86,86,96,38.26,402,362,22,0.3,0.77,4.1,0.39,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 12:25
2159,03-09-2024,Sep,14:30,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,7,8.4,611,4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,8,120,76.98,20,2.24,0.85,176,106,70,101.3,35.84,410,369,20,0.43,0.66,3.56,0.97,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 12:48
2158,03-09-2024,Sep,13:30,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,7.2,8.4,607,3.6,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,6,130,61.98,8,2.24,0.54,170,84,86,104.5,35.38,404,364,20,0.39,0.65,3.22,0.65,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 13:25
1312,03-09-2024,Sep,14:00,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,28,7.1,8.4,607,3.8,2.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,8,136,63.98,20,3.36,0.73,172,90,82,98.2,36.12,394,355,15,0.33,0.65,3.68,0.39,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,28-10-2024 13:40
1312,09-10-2024,Oct,03:30,"RIVER GODAVARI  AT JAIKWADI DAM, VILLAGE- PAITHAN, TALUKA- PAITHAN, DISTRICT-AURANGABAD.",,19.485317,75.370099,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,1,28,5.1,8.2,553,4,2.05,NA,1.8(BDL),20,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91,8,144,57.98,12,2.24,0.82,160,104,56,61.92,42.2,372,335,10(BDL),0.44,0.82,4.86,0.33,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.43,2.42,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.67,0.00052(BDL),2.18,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 11:53
2158,09-10-2024,Oct,04:00,"RIVER GODAVARI AT U/S OF PAITHAN AT PAITHAN INTAKE PUMP HOUSE, VILLAGE- JAYAKWADI, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.51541,75.37307,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,5,8.2,552,4.2,1.96,NA,1.8(BDL),20,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,6,152,61.98,12,1.68,0.61,140,100,36,58.56,40.28,388,350,10(BDL),0.32,0.62,4.54,0.55,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.57,2.6,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.62,0.00052(BDL),0.00067(BDL),NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 13:29
2159,09-10-2024,Oct,04:45,"RIVER GODAVARI AT D/S OF PAITHAN AT PATHEGAON BRIDGE, VILLAGE- PATHEGAON, TALUKA- PAITHAN, DISTRICT- AURANGABAD.",,19.467269,75.397267,RIVER,GODAVARI,GODAVARI,GODAVARI MIDDLE,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,4.6,8.2,554,5.2,2.27,NA,1.8(BDL),14,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,8,150,55.98,20,1.68,0.42,144,96,48,61.08,43.01,388,350,11,0.34,0.62,4.89,0.3,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.57,2.75,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.54,0.00052(BDL),0.00067(BDL),NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 15:24
2160,09-10-2024,Oct,13:45,"RIVER GODAVARI AT U/S OF AURANGABAD RESERVOIR,KAIGAON TOKKA NEAR KAIGAON BRIDGE,VILLAGE- KAIGAON,TALUKA- GANGAPUR, DISTRICT- AURANGABAD.",,19.62324,75.02223,RIVER,GODAVARI,GODAVARI,GODAVARI UPPER,AURANGABAD,MAHARASHTRA,MAHARASHTRA,MONTHLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,No,Clear,Odor Free,3,28,5.2,8.2,546,3.6,2.15,NA,1.8(BDL),20,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,8,160,56.98,12,3.36,0.78,154,102,52,61.92,37.62,378,341,12,0.34,0.64,3.04,0.58,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.71,3.51,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.9,0.00052(BDL),0.34,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 16:54
2824,09-10-2024,Oct,00:00,"DUG WELL AT NAREGAON, VILLAGE- NAREGAON, TALUKA- AURANGABAD, DISTRICT - AURANGABAD.",,19.89506,75.3892,GROUND WATER,WELL,WELL ,WELL ,AURANGABAD,MAHARASHTRA,MAHARASHTRA,HALF-YEARLY,,,,,,,,,,,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Sampling,The said sample was not collected by this office since 2016 also the said well are filled up with stone and murum and present not in use hence sample could not be collected.,30-12-2024 17:44
2201,09-10-2024,Oct,00:00,"DUG WELL AT RANJANGAON, VILLAGE-RANJANGAON, TALUKA-GANGAPUR, DISTRICT- AURANGABAD.",,18.75395,74.247278,GROUND WATER,WELL,WELL ,WELL ,AURANGABAD,MAHARASHTRA,MAHARASHTRA,HALF-YEARLY,,,,,,,,,,,,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Sampling,The said sample was not collected by this office because of Well is Completely sealed and there is no place available to draw water.,30-12-2024 17:54
1993,09-10-2024,Oct,11:00,"DUG WELL AT PANDHARPUR, VILLAGE-PANDHARPUR, TALUKA-GANGAPUR, DISTRICT - AURANGABAD.",,19.700486,75.017786,GROUND WATER,WELL,WELL ,WELL ,AURANGABAD,MAHARASHTRA,MAHARASHTRA,HALF-YEARLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,,Clear,Odor Free,,28,,7.6,1774,6,4.24,NA,1.8(BDL),17,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,6,290,271.92,24,2.24,NA,652,468,184,146.4,128.16,1284,1156,12,0.41,0.72,10.06,0.83,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.57,2.93,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.86,0.00052(BDL),0.86,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,30-12-2024 18:10
2825,09-10-2024,Oct,18:00,"BORE WELL AT WAHEGAON, NEAR ZILLA PARISHAD SCHOOL,VILLAGE-WAHEGAON,TALUKA-PAITHAN, DISTRICT - AURANGABAD",,19.56625,75.395758,GROUND WATER,WELL,WELL ,WELL ,AURANGABAD,MAHARASHTRA,MAHARASHTRA,HALF-YEARLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,,Clear,Odor Free,,28,,7.8,2042,3.4,6.12,NA,1.8(BDL),2,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,8,300,217.93,12,2.24,NA,936,608,328,439.2,124.52,1782,1604,14,0.35,0.96,9.55,0.47,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.57,3.44,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.77,0.00052(BDL),0.00067(BDL),NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,31-12-2024 11:05
2200,09-10-2024,Oct,17:30,"BORE WELL AT KATPUR, NEAR Z.P. SCHOOL, VILLAGE-KATPUR,TALUKA-PAITHAN,DISTRICT-AURANGABAD.",,19.523145,75.383933,GROUND WATER,WELL,WELL ,WELL ,AURANGABAD,MAHARASHTRA,MAHARASHTRA,HALF-YEARLY,Industrial Effluent,,A (Drinking Water source without conventional treatment but after disinfection),Industrial,Clear,Greater than 100cm,Others,,Clear,Odor Free,,28,,8.3,2772,2.8,3.11,NA,1.8(BDL),2,1.8(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,8,400,429.87,12,2.24,NA,516,192,324,367,160.64,1848,1664,10(BDL),0.32,0.82,11.13,0.8,NA,NA,,0.05(BDL),0.05(BDL),0.05(BDL),NA,NA,NA,NA,NA,0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),0.05(BDL),1.52(BDL),0.5(BDL),NA,0.5(BDL),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5(BDL),NA,0.00049(BDL),1.15,2.68,0.00031(BDL),0.00056(BDL),0.00054(BDL),0.64,0.00052(BDL),0.00067(BDL),NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sampling,,31-12-2024 11:24
